EntityId,Symbol,Date,PrevDate,Close,AdjClose,PrevAdjClose,LogChange,AbsChange,VolScore,VolumeSpike,AdjVolume,AvgVolume,StdevVolume
1092358,BC84.L,7/10/2012,7/9/2012,26.559999465942383,26.56,60,-0.814938247,2.2590361662423781,52.284893167569919,-0.20409728164736723,80000,295029.00552888616,1053561.339932035
1092358,BC84.L,7/12/2012,7/11/2012,130.43170166015625,130.4317,44.06,1.08529735,2.9603199275144805,69.63062046894359,-0.0057399836448982057,250000,255205.45635688497,906876.51375307783
1010568,BCBAY,11/21/2013,11/20/2013,9550,9550,95.6,4.60412359,99.895395387669552,296.73581522132315,-0.011398964771772725,5000,6398.0154891844368,122644.07489409432
1010568,BCBAY,8/15/2013,8/12/2013,9.375,9.375,920.7,-4.58708763,98.207995363429575,219.0396216490025,-0.075103859682513291,600,14663.789737387247,187257.88257539808
1010568,BCBAY,9/20/2013,9/19/2013,91.9405746459961,91.9405746,9.2125,2.30058122,9.9799813023753519,189.94739101182978,0.14854386373536457,40000,13644.930447930337,177422.80892209738
1010568,BCBAY,6/24/2013,6/17/2013,926.25,926.25,97.625,2.25001049,9.4878353671904527,128.9721587746134,-0.073737739434366553,100,13760.507895683837,185258.02391654492
1092421,BQAD.L,5/25/2010,5/24/2010,8.5500001907348633,8.55,88,-2.3314054,10.292396319722688,102.41347001461547,0.22167434286755683,5500,2768.8027463702642,12320.763956257837
1092423,BR88.L,7/25/2012,7/11/2012,9.4600000381469727,9.46,92,-2.27471614,9.72515802606884,45.246730497345105,-0.13712715265638886,0,287010.24094308028,2093022.6828399638
1092432,BRGS.L,4/19/2013,10/31/2012,18,18,0.35,3.940194,51.428571898136205,3.2694842588886046,0.91475436962584744,84637,12091.485828900333,79306.004518756454
1101363,CCR.L,12/19/2008,6/27/2008,1.4299999475479126,1.43,3.82,-0.982576,2.6713287628610054,2.9680950901405594,0.41937343449932762,1470405,771629.87799283443,1666236.019077851
1101368,CEN.L,8/23/2007,8/22/2007,96,96,3.25,3.38569331,29.538464981615288,96.915973953000361,-0.2957662546981405,11212,1062008.5055902214,3552793.76500428
1101401,CRH.L,12/3/2007,11/30/2007,2445,2445,25.78,4.55220127,94.840949339866583,203.21940439010703,0.058899097078746347,1722309,1579442.8916403814,2425607.7842519525
1101401,CRH.L,11/9/2011,11/8/2011,1090,1090,13.015,4.42783,83.749501568686625,170.57901722545751,0.010005548266145119,2535826,2494400.6415266092,4140238.7326997453
1101419,DCC.L,12/3/2007,11/30/2007,1762.9998779296875,1762.99988,17.91,4.58941269,98.436600303969385,208.16646275146394,-0.15340655569957476,53274,73042.305840709916,128862.19725461649
1101419,DCC.L,3/1/2013,2/28/2013,2325,2325,26.835,4.461768,86.640567289114287,348.4060622168534,-0.012779199916147402,20700,21241.106838480013,42342.779049593468
1011591,DLCR,10/11/2013,10/9/2013,1,1,0.2301,1.46924126,4.3459364604146984,6.1115072102779004,-0.051635196082047592,100,21177.43290615733,408198.951596225
825690,DNAD,6/24/2009,5/5/2009,1,1,0.15,1.89712,6.6666667603066907,1875505.928894206,0.14841702779172322,500,311.34366922057382,1271.1232234361387
1101431,ECX.L,8/8/2013,8/5/2013,12,12,1.4667,2.10189176,8.1816329354904074,11.343968181081072,-0.021296413275484486,38163,43744.091810487487,262067.21940882879
1092912,EIH.L,7/23/2012,7/16/2012,106.36000061035156,106.36,0.11,6.8741045,966.90911049127692,71.932462208134226,-0.045961453942865362,0,22314.792349823158,485511.01924588054
1093078,FEC.L,7/4/2012,7/3/2012,79.839996337890625,79.84,21.14,1.32885766,3.7767266176537264,23.684222289530592,-0.095202957928935072,3050,4597.3158381478688,16252.812641628989
1093078,FEC.L,7/19/2012,7/5/2012,29.770000457763672,29.77,70.22,-0.858132,2.3587504411741103,4.49190292117558,-0.27284703286372297,228,4372.64200388796,15190.350286704623
1126968,FTBXL,5/28/2013,5/24/2013,965.52081298828125,965.5208,100.5,2.26250982,9.6071712311013151,694.04823886883935,0.23884570238297412,1323000,322127.44474886946,4190456.6222686064
1012376,GEAPO,10/3/2013,10/2/2013,934.1053466796875,934.105347,47.361702,2.98177528,19.722799149724281,130.523043509733,-0.054915125457556974,100,511.54996682217347,7494.29166178003
1012376,GEAPO,11/6/2013,11/5/2013,95250,95250,952,4.60569525,100.05251995310584,219.32701968170096,-0.061258188934916823,100,369.54684061274139,4400.1764547613193
1012376,GEAPO,9/3/2013,8/28/2013,51.829784393310547,51.8297844,925,-2.88182878,17.846881461846618,66.403792547691083,-0.047020816611422246,100,708.86072580488258,12948.748441280341
1012376,GEAPO,6/26/2013,6/25/2013,141.75,141.75,91750,-6.472758,647.266309405833,552.62036739065229,-0.036734926367803754,2900,12676.590598060016,266138.83746963728
1012376,GEAPO,7/26/2013,7/25/2013,972.5,972.5,142.5,1.920528,6.8245612564631539,77.0079054896179,-0.038947115624226029,100,1391.8366685851377,33168.994619503595
1012376,GEAPO,6/21/2013,6/20/2013,94000,94000,950,4.594588,98.947341332176762,635.32069537956386,-0.042124592519299238,300,17786.457010616297,415112.787206308
1035816,GEAPP,10/22/2013,10/16/2013,103740,103740,10237.5,2.31583023,10.133332431150793,159.31777163394034,-0.063461567717729456,100,24426.398159290809,383324.88518865674
1035816,GEAPP,10/3/2013,10/2/2013,1040,1040,101750,-4.583298,97.836547771656342,632.21467650357022,-0.068666473696870428,100,27886.254668882804,404655.3313855289
1035816,GEAPP,8/7/2013,7/25/2013,1031.25,1031.25,105.45,2.28029013,9.77951729804479,129.95795555641433,-0.081772508782352885,100,35759.097420641105,436076.84234749322
1035816,GEAPP,10/16/2013,10/3/2013,10237.5,10237.5,1040,2.28683662,9.8437488986773864,104.88822502019093,-0.0645426724404708,300,25846.609931743747,395809.60883369029
1035816,GEAPP,10/2/2013,10/1/2013,101750,101750,10175,2.30258512,10.000000319754372,317.61584002852214,-0.071552725332349479,100,29283.147353019966,407855.147619738
1035816,GEAPP,10/1/2013,9/19/2013,10175,10175,1025.5,2.29475355,9.92199045111443,111.91222123876473,-0.07225890298880551,400,30406.377884594218,415262.01815218345
1023114,HCBPW,4/18/2008,4/15/2008,1,1,0.26,1.34707367,3.8461539470590629,4.8728996648258383,-0.21928020618622573,100,1602.9949626270204,6854.2208563530266
1023114,HCBPW,9/29/2008,9/24/2008,1,1,0.27,1.30933332,3.70370372018004,6.2827971183358224,-0.20545401250329828,100,1406.1563980167243,6357.414888627477
1093381,HHPD.L,12/19/2008,6/27/2008,4.1100001335144043,4.11,9.91,-0.8801213,2.4111921438256529,2.7571873223135843,-0.30818267502569424,78482,252786.07036845328,565586.856412097
1074257,HNDNF,10/26/2005,8/25/2005,2.690000057220459,2.69,32,-2.47619462,11.895909721296315,6.0545426639167506,0.51621472274659586,6000,1736.0143764052027,8260.1007598304022
1074301,ICAEF,1/17/2006,12/5/2005,2.7000000476837158,2.7,0.4,1.90954256,6.7500003759274509,3.5609116535872576,-0.073755338921998,500,1750.4959698085579,16954.650172932626
1074361,JAGMF,6/26/2006,1/23/2006,3.7599999904632568,3.76,0.054,4.24319029,69.629636503747989,3.4413918268586126,-0.04921814861753248,1100,4616.588168930236,71449.013579465638
1093834,JARB.L,8/16/2012,8/9/2012,73.779998779296875,73.78,22.99,1.16602838,3.2092214872596805,2.9879730274942209,-0.0390134960455311,800,1499.278892921649,17924.025370747302
1023893,JFTTL,6/14/2013,6/13/2013,1140,1140,113.875,2.303682,10.010975977779204,388.45619190259487,-0.0731517156154493,200,65603.28236692553,894077.21769293223
1023893,JFTTL,11/6/2012,11/1/2012,115.5,115.5,1142.5,-2.2917037,9.8917759621913657,56.423525181825013,-0.12351357812994967,100,392.48466255669052,2368.0365105200412
1035953,JPYYL,5/13/2013,5/10/2013,1025,1025,102.45,2.30307317,10.004881939347465,1309.2716543842541,0.12732053062030513,329400,146513.62516485166,1436424.8557881955
1099773,KBE.L,6/8/2012,5/31/2012,182.29165649414062,182.291656,0.875,5.33913946,208.33335426021816,18.73630668180347,0.21780034173921112,48562,27367.921220538607,97309.667240277675
1099773,KBE.L,7/3/2012,6/27/2012,14621.3095703125,14621.31,49712.457,-1.22377551,3.40000025295143,5.3113934373720495,-0.22380214667087905,1000,31247.797758103476,135154.18957346084
1099773,KBE.L,7/13/2012,7/11/2012,41853.15234375,41853.1523,18490.6953,0.8168994,2.2634708710633205,4.9182039229347962,-0.14660591597428077,6050,23563.287598352217,119458.25979781465
1099773,KBE.L,7/19/2012,7/18/2012,1179.7191162109375,1179.71912,34467.3047,-3.37473488,29.216536823440304,27.783975301487875,-0.20349441819966452,0,22117.653379353444,108689.2386289046
1093998,LKOD.L,12/19/2008,6/27/2008,32.900001525878906,32.9,99.9,-1.110697,3.0364741736620018,3.7184368869405322,0.66278032685544741,6761188,3003208.021352171,5670023.4246202148
1099810,LMT.L,3/28/2012,3/27/2012,152.5,152.5,0.7825,5.272426,194.88821316965644,105.65464767903376,-0.14212324732306003,14615,503500.52554759156,3439870.2165614534
1094063,LWDB.L,8/12/2002,8/9/2002,206,206,1030,-1.609438,5.0000001503539142,120.11175594183335,-0.12831084130929934,11145,16276.378629303437,39991.777599945795
1072830,MBLKF,7/25/2011,6/10/2011,9.4555997848510742,9.4556,0.4907,2.95852947,19.269614409708737,10.374819292280696,-0.12297800284520281,100,6484.8767464096773,51918.8521417653
1074519,MMIRF,11/19/2007,11/15/2007,1.238800048828125,1.2388,0.1488,2.11929536,8.3252690915866889,18.587511699900755,0.075506588173109429,34200,27553.261838241957,88028.585618508747
1094154,MNOD.L,1/21/2008,1/18/2008,22,22,243.5,-2.40407443,11.068181168494723,105.55226166039147,0.70594390776560934,1071779,424583.57226230489,916780.24361190456
1094154,MNOD.L,12/19/2008,6/27/2008,6.130000114440918,6.13,25.65,-1.4313488,4.1843392269342372,5.4432951518939277,0.4551542434976224,6597309,2483241.6354419678,9038842.15808596
